donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
skillshare,website/static/img/install-demo.png,e9722e7d08ee306cc6a8751f9e69891cd3d6eee54b3fbe7a62b67988707209a3,338946,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/install_skillignore_exclude_lience_demo.png,b1ceb08d36e5fc18dcdea6cf232cead38db04c4a0cd52b4f140e020a1d933e95,241433,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/list-demo.png,850dcad2efe29f04c5839cfe070904846c09135e2de6dd23d0f3286df71bd62d,314726,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/logo.png,e9da6dae040fdd7efbb42f6552a10eba1f87bca964d1e7b484df735612b06633,592085,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/logo.svg,c2ae4b0e5603791e869ed5bc34a60a709d1ec6343fc22f75d97937aaafafd7f7,6438,svg,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/organizing-skills-comparison.png,c482e534fd4a9a9ed11e35332e395768cfdfa568f2fff7bc92d6620977de097d,789733,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/search-demo.png,cf015773b952364c6bbcb8bf0aee5a5be2299e0109a52ba925f44591bf5377d4,161961,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/social-card.png,e9da6dae040fdd7efbb42f6552a10eba1f87bca964d1e7b484df735612b06633,592085,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/status-demo.png,2eddbf75b4cf7d2c57e798ec5983da53a2e92405e17cdcd7935f2d1142262239,258214,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/sync-collision-demo.png,965bafcb13b3e9d77018983fe43bbb8ffed8aeecc93c8537aa65e4ed9b3251e8,513093,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/sync-demo.png,57d5551a1b637bf49f7c107b263309edb9df1bf47acbd583a33f0a8dc47e99d4,335358,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/team-reack-demo.png,2d9768de50ec161b561ab080cd47a7f91eb8b693886a79ca1836b3ebba787466,193953,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/uninstall-demo.png,b6a0cf819d1b7b984bc7143ba47bfd228292fdc424d5912e93c2eec2010fa5e9,144003,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/update-skilk-demo.png,fff75e534ae53ad4364dcfe4e1146a6013deda5568d64cf28510d0fcc37f99df,100572,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/update-tracked-demo.png,3bcacd0f3e1ccde17ea0c7754216a5106e821332614529bf463497ff3a11c4da,49754,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/upgrade-demo.png,d148c2bf25619d67a416265fff558441a9ce9c47c16d9fc770f09ca52ea3dc70,248729,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/web-audit-demo.png,94674587a215a6f5b76f34af0d2603c2b7a778b4d7ae53104d6acf2db79c6ec0,486981,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/web-dashboard-demo.png,d8ef812fc1da9585c9d602751d287e6da202941726f6c333358dcd97447874ca,443168,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/web-dashboard-demo2.png,f436bb377c6913b4a626e47b0e3f1f396d7655c644bfdd529a36de73e4ae6097,415896,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/web-hub-delete-confirm-demo.png,b1beaa113ebf25bd86c2996e5ca65fd4839c928b25c796ed0f3b3af0476f42fb,236034,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/web-hub-dropdown-demo.png,c6c144fdad085274768408cbe89b1b9848af952b5315a00bc7dc23aa9c509b98,184036,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/web-hub-manage-demo.png,af4501831e5735e92656453fc441d21082dd4d8747af878d0eb36753983f7d99,231063,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/web-hub-search-demo.png,51844d8ad616aa1a1d5e1449877defd0ab00e43df5cd56ba47360d58fdf27602,172998,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/web-install-demo.png,0f200427452b13fb3d30ee40c398c08ba581e664178591c662f125df9dad0ee5,410840,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/web-search-skills-demo.png,00072f86fe67248b96a30d4ca7b7c4ef30c6a8062bcb309e4f91a0c37035f9cd,532400,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/web-skill-detail-demo.png,7e76e3df47bf40c45e4ad347440a99a508298c55c66c5f8a0e1621265bdb1e33,590959,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/web-skills-demo.png,b9ba9ee0aaf62477cd50d3ccc8abaa7775b3da59fae344f99eb0d390357cb410,786333,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/web-sync-demo.png,c48927c291e8dbc68e1c98e2a59784143b0668f24420139903a87d2d1aaf8c5a,369383,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/img/windows-init.png,a890895a017711c674595fe3189718e86e6d19ba7ca9e036e4791f199ac339e5,67691,png,unknown,media,authoritative-or-review-required,SS-ROOT,
skillshare,website/static/robots.txt,0d10181a14b6388febadf99600bbee7dc9e5432023ccc820e3e89bf2573b8594,75,txt,unknown,implementation,authoritative-or-review-required,SS-ROOT,
skillshare,website/tsconfig.json,3bd04d9513e33e26951d6dbf6e84a131b9939e1d19da4d0a40ee8095ff453156,215,json,json,configuration,authoritative-or-review-required,SS-ROOT,
skills-hub,.env.example,ec0a2b32cd5cde0e9150f93fd1b535307ab85ee2c8068a8a8300d3449fa623ec,40,example,unknown,implementation,authoritative-or-review-required,SH-ROOT,
skills-hub,.github/workflows/ci.yml,7dda838f74dcdb0988037c31891575271cae40fdb9e2e59ad4b6f2441c2fd617,1099,yml,yaml,repository-administration,authoritative-or-review-required,SH-ROOT,
skills-hub,.github/workflows/release.yml,4f622b8bebc02f89cb5cb35464d7460b0ae08dc26472e409156d4b4ca7e9734c,17793,yml,yaml,repository-administration,authoritative-or-review-required,SH-ROOT,
skills-hub,.github/workflows/update-featured-skills.yml,797f23bbfd258f80e2c1b7f36701b1c68e46af81d68dd9573f6691d82cbc48e0,772,yml,yaml,repository-administration,authoritative-or-review-required,SH-ROOT;SH-STORE,
skills-hub,.gitignore,f07041648dda9eef76d7c31706da923b77fe8f2dad67dd5e20043789971cda08,300,none,unknown,implementation,authoritative-or-review-required,SH-ROOT,
skills-hub,AGENTS.md,62e21b7ef6e82f5e6653e4af712318df48465444bfea2d52ea60dcb8ed37fe87,8060,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,CHANGELOG.md,bc9c4d95452639d00510acbfba4dde1231f9f94c3254b421607eb8d22599ae2f,16921,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,CLAUDE.md,9d24997037431fbe7ecb25fbf0a8ae641034d34d09c7eab872b06fa19e3afc67,62,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,CODE_OF_CONDUCT.md,0bcada95c34e1d433aa6b036c0bd9c11bef3e2c00aa27dad3ea484e463c407c3,4770,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,CONTRIBUTING.md,34c42f84b9decf6aa0786db004085f97f14a73e8dea1e3d526e77d35760f1226,995,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,LICENSE,36f3d88328565cfd61e18002835fec58bdcd69e7c5428d2feb89b4000992d61c,1080,none,unknown,governance,authoritative-or-review-required,SH-ROOT,
skills-hub,README.md,482f70363642278f550593c521b262ef0e714bf4b7fef29304a9cbe5eb0384cf,12049,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,SECURITY.md,03c7071aa9a267f17cb6207e921d389f7c4d86bb037ef11642371866cb2df87c,664,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/CHANGELOG.zh.md,eb9f16ef3d4cf9b13e763f817ea66bcdd3098a65e55dff68d88d17175e5f943f,16378,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/README.zh.md,07bfd510d80e13a4e0d0ecd458a7c803f348c809fc77bee1c10a231e2c6dcca4,11452,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/UI-DESIGN-GUIDELINES.md,ce579be3edb92866d009ba9ab59b149b3147627ce17603d71763ca98888d073c,9147,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/UI-DESIGN-GUIDELINES.zh.md,79bf143f57e05fca5afa7f6fc597eb95840ccbd4f6698fcb787bf1292a877576,8320,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/assets/add-skill-git-repository.png,a0077d1e2c4034b039ff59e26a52e4a1bfa0f0111b90de1344781a22883c43e4,233993,png,unknown,media,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/assets/explore-online-skills.png,3beea095f9fab1f17b4b095918ed969688cf0bbc32cdd3d04bc6e33599492dd8,284862,png,unknown,media,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/assets/my-skills-card-view.png,46b6e7bb968e844562c9a3998f1752792b7115f5fb5cabd96937b63c1eeb2910,310171,png,unknown,media,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/assets/my-skills-list-bulk-actions.png,6ec92139cb348ff52ed5e1035bd074b0339333443571eafe2e33312c1d992b72,377671,png,unknown,media,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/assets/settings-app-preferences.png,f3e815b3df05170706b152022b12c1f5ea7650d83c4f168ea7fa01b0c5adeec5,340767,png,unknown,media,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/assets/tools-management.png,d00159e9772c4260c7a1762f00fcc44a5911989385837e5422584e743d88c4d8,248897,png,unknown,media,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/assets/updates-scheduled-run.png,02e79ec79d5645c1f72400954148e50a295306fdeb867ce437d77009486ef8ab,209883,png,unknown,media,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/future/profile-requirements.md,0a31c09ccef5700b3a30e62bdb1b263f3ce3cc1a586742c3f1c9121b351eb109,6734,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.1-v0.2/system-design.md,d14f2333f679db32b426746f27c33b441c266e0f8277720f39336f204d46558a,7230,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.1-v0.2/system-design.zh.md,fec66a1cc97606ebef7b52b2fb643d0fd45944eca726c4ff718811f4bfb9d236,27467,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.3.0/plan-bug-fixes.md,0642404c053555415b3221d40b8cf6e3fca8816d94120c96077d385ef45d2857,9732,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.3.0/plan-explore-page-redesign.md,f4ae3cf4f56bbc8d458bad822e594cb635d1feee28f932118e8773f713adb666,4193,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.3.0/plan-featured-skills.md,c83d80c41ba30e85e66dacbdc832c606e0161fb7d15e21fc0305807d5c8709be,8441,md,markdown,documentation,authoritative-or-review-required,SH-ROOT;SH-STORE,
skills-hub,docs/releases/v0.3.0/plan-online-search.md,e6588e16b72eb30e86d338a3f58edc47ec4b58d1ba83c2946d920afc97ee6648,9966,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.3.0/plan-skill-detail-view.md,ef8db535b97015b499d9b672a42c63573e3e552fb54e75e161042d8d8a0fa369,12973,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.3.1/plan-in-app-update.md,3a055dba9b0db796f840d5a0ccec55352e50b40952699e5ae5c7b3a770049ac3,1541,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.3.1/plan-qoderwork-support.md,b1ffacc38358da586e946554c21dd77205cc0afc49ab2632847b614e973bf30c,1077,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.3.1/plan-settings-page.md,9d89d7d572540585d11190fffa8ddf40a2bcbf4ba31ad1006e503088931cf261,1952,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.3.1/skills-aggregation-repo.md,03ec6fccebcae586af884c73ff955ab3e13620bd135babe511b8c49092dba713,9298,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.4.0/bugfix-language-toggle-loading-overlay.md,42d1ba7cda53e93fe442956b5188c4dc7f10c3078c3503ae88f6a817a39f8d54,1385,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.4.0/plan-in-app-update.md,3a055dba9b0db796f840d5a0ccec55352e50b40952699e5ae5c7b3a770049ac3,1541,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.4.0/plan-qoderwork-support.md,b1ffacc38358da586e946554c21dd77205cc0afc49ab2632847b614e973bf30c,1077,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.4.0/plan-settings-page.md,9d89d7d572540585d11190fffa8ddf40a2bcbf4ba31ad1006e503088931cf261,1952,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.4.0/skills-aggregation-repo.md,03ec6fccebcae586af884c73ff955ab3e13620bd135babe511b8c49092dba713,9298,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.4.1/plan-frontmatter-table.md,d818070cb543646a196d3f94457effd0c530a31b4097543b88de3c964b5258aa,1794,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.4.2/bugfix-new-tools-modal-style.md,f7460c27cc056612104986aa1b3c818ab40f27596188d948b846301f58e7033e,1597,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.4.2/bugfix-root-skill-install-false-exists.md,f4c18b8946ad7d6a51222de14807673e87d6bb070f20abefa31b73f8244f0236,1960,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.4.3/add-copaw-support.md,153daced4e986b99c83b9a93ce5a7348b95d8d37378a135d0b02ae1c8056284f,1000,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.4.3/bugfix-github-install-and-frontmatter.md,a577fcd12abcbf1a2e4b555a2b00ad5aa5ad9f2d1128ac4b63f8ef137fb6438c,7304,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.5.0/implementation-plan.md,ccd6a1c4c5fd42bdaf54eddd38ccecd6f381f12684fd4453ee65f41fd0774e56,11003,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.5.0/project-scope-design.md,5dee99aab09729704d0846b945ceb711e2cae2ab1abfc294d8795760910114f3,7872,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.5.0/ux-optimizations.md,bf15998a8fc2b7cd36286721facea386953f20a15a33b3d3fcb7c29ae11242b2,5737,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.6.0/minor-updates.md,59c73c742f40eaf80ffc03f29b500d1d15cb5551968fb5acff5b81db8d0c1846,1324,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.6.0/tag-management.md,01b7bdff6816025926fbeadf98fd06df1c7e7ba9ac633f94780b4370a6755487,7871,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.6.1/minor-updates.md,8477ad9e44a09fa1a95c8721978aff4cdc14c13919a757a19017ce8fc67ce439,730,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.6.2/minor-updates.md,fb8404df58a87d5a2dcb3dbefac2e3b015c4589ba0d466422608f09e338da580,2165,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.6.3/minor-updates.md,465d5c7edfa5365a99231aa0f8299f91fade2ea24e09356a97254fb340182cd8,1778,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.7.0/ROADMAP.md,4c645f527c4002363a349a7dbb0c8a9cb80d73214597db8feda376e77c93b715,3892,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.7.0/auto-update-optimizations.md,b379c06d2a89a82bf411e2fc183558b005672193a951ba2ecfd875eac4b6786b,3806,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.7.0/install-scope.md,0ecab08bcf71a05efe5f39306258ae42ab7d29b3fecac23def2de79969bfa2cf,3441,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.7.0/management-center-and-settings-ui.md,d6786a27f73e254094c47c32e1ac34f4e4b6ea86db0feb63f4b9cc9ba4d82d47,3022,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.7.0/network-proxy.md,4c6409ac6723ee4c64c25361e7820d4e5f1b08cc57dc765d067a6e1c748f5fe6,2682,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.7.0/tool-management-and-custom-tools.md,333733408b98db4b4ed1129bfa0c2783779c3d0461a33801adf2b3b337e6ad69,4630,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.7.1/ROADMAP.md,ab6f3c6d45c2aa85bd15c92bcfd9aaff2f6f630071dd9167a5dd7ee4ec997834,1819,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.7.1/unified-network-proxy.md,d83fb568532f043235583a74d260bdbf3604a06de282e69e4be9aa97dc0b98b3,2417,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.8.0/ROADMAP.md,31ac17c074119a699626b456b61ebeef8ec0293fc04ce1b16b92f544fe2c23f2,5282,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.8.0/custom-tool-management.md,623cef90bcdc9da6638f278ae2f1d6f1547bd5b659e684e4cfb8fda595b64ac3,4626,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.8.0/desktop-ui-redesign.md,c100696ea08748c97fb9f061591eaffc1e652de0c3a697189d9ef2fa014d0274,5059,md,markdown,documentation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.8.0/prototypes/figma-handoff.html,ad937ae46c8a14c598fe68ae264643c022c1c319af1625291821ce0f5cd2ed23,106903,html,html,implementation,authoritative-or-review-required,SH-ROOT,
skills-hub,docs/releases/v0.8.0/prototypes/figma-handoff.html.artifact.json,c9400f6407104aab5d8679a4ed0430a9d32836611221ae095d7d23928e082d25,354,json,json,configuration,authoritative-or-review-required,SH-ROOT,
